food_portion_modifier,food_portion_gram_weight,food_portion_desription,food_portion_measure_unit_name,food_portion_measure_unit_abbreviation,active,ingredient_id
oz,28.35,,,,1,10229
twists,60,,,,1,10229
cakes,18,,,,1,10230
cake,9,,,,1,10230
oz,57,,,,1,10231
oz,28.35,,,,1,10231
oz,42,,,,1,10232
oz,28.35,,,,1,10232
cup,150,,,,1,10232
oz,28.35,,,,1,10233
cup,146,,,,1,10233
oz,42,,,,1,10233
piece,3.5,,,,1,10234
pieces,42,,,,1,10235
cup,67,,,,1,10236
serving 1/2 cup,68,,,,1,10237
serving 1/2 cup,68,,,,1,10238
container Ghirardelli label 2011,283,,,,1,10239
tablespoon Hershey's label 2011,5,,,,1,10239
tablespoon Ghirardelli label 2011,6,,,,1,10239
serving 1/2 cup,68,,,,1,10240
serving 1/2 cup,68,,,,1,10241
serving 1/2 cup,68,,,,1,10242
serving 1 cone,79,,,,1,10243
serving 1 sandwich,64,,,,1,10244
serving 1/2 cup,71,,,,1,10245
serving 1 bar,56,,,,1,10246
serving 1oz pack,28,,,,1,10247
individual (3.5 fl oz),58,,,,1,10248
cup (4 fl oz),66,,,,1,10248
serving 1 bar,78,,,,1,10249
cup,189,,,,1,10250
tbsp,12.9,,,,1,10250
tbsp,14.5,,,,1,10251
cup,202,,,,1,10251
tsp,4.6,,,,1,10252
cup,202,,,,1,10252
cup,23,,,,1,10253
tsp,0.5,,,,1,10253
serving,31,,,,1,10254
tbsp,35,,,,1,10255
cup,40,,,,1,10256
package,1,,,,1,10257
serving,52,,,,1,10258
tablespoon,20,,,,1,10259
cup,193,,,,1,10260
cup,246,,,,1,10261
cup,128,,,,1,10262
cup,164,,,,1,10263
cup,168,,,,1,10264
cup,120,,,,1,10265
cup,140,,,,1,10266
each taco,69,,,,1,10267
sandwich,91,,,,1,10268
item,127,,,,1,10269
sandwich,115,,,,1,10270
sandwich,78,,,,1,10271
sandwich,97,,,,1,10272
sandwich,149,,,,1,10273
inch sub,391,,,,1,10274
inch sub,196,,,,1,10274
package (18 onion rings),117,,,,1,10275
serving small,71,,,,1,10276
serving medium,117,,,,1,10276
serving large,154,,,,1,10276
cup,242,,,,1,10277
small 12 fl oz,298,,,,1,10278
fl oz,24.8,,,,1,10278
medium 16 fl oz,397,,,,1,10278
slice 1/10 per pizza,124,,,,1,10279
slice 1/8 per pizza,156,,,,1,10279
"piece 4"" x 6""",130,,,,1,10280
"piece 4""x6""",127,,,,1,10281
piece 3.2 oz,91,,,,1,10282
inch sub,228,,,,1,10283
inch sub,457,,,,1,10283
inch sub,184,,,,1,10284
inch sub,367,,,,1,10284
inch sub,184,,,,1,10285
inch sub,368,,,,1,10285
inch sub,209,,,,1,10286
inch sub,418,,,,1,10286
inch sub,418,,,,1,10287
inch sub,209,,,,1,10287
item,171,,,,1,10288
inch sub,368,,,,1,10289
inch sub,184,,,,1,10289
inch sub,381,,,,1,10290
inch sub,190,,,,1,10290
inch sub,367,,,,1,10291
inch sub,184,,,,1,10291
serving 4 servings per 19.7 oz package,149,,,,1,10292
package 29.25 oz pizza,834,,,,1,10292
serving 6 servings per 29.25 oz package,139,,,,1,10292
package 19.7 oz pizza,595,,,,1,10292
serving 5 servings per 22.85 oz package,129,,,,1,10293
package 24.2 oz pizza,713,,,,1,10293
package 10.9 oz pizza,354,,,,1,10293
serving 2 servings per 10.9 oz package,177,,,,1,10293
package 22.85 oz pizza,644,,,,1,10293
serving 5 servings per 24.2 oz package,143,,,,1,10293
package 30.7 oz pizza,891,,,,1,10294
package 34.98 oz pizza,1020,,,,1,10294
serving 6 servings per 30.7 oz package,149,,,,1,10294
package 14.3 oz pizza,415,,,,1,10294
serving 6 servings per 34.98 oz package,170,,,,1,10294
serving 3 servings per 14.3 oz package,138,,,,1,10294
sandwich,95,,,,1,10295
pieces,160,,,,1,10296
pieces,96,,,,1,10296
pieces,64,,,,1,10296
pieces,320,,,,1,10296
item 7.1 oz,199,,,,1,10297
large serving,154,,,,1,10298
small serving,71,,,,1,10298
medium serving,117,,,,1,10298
kids serving,31,,,,1,10298
item,218,,,,1,10299
item,230,,,,1,10300
item,225,,,,1,10301
item 7.6 oz,219,,,,1,10302
pieces,68,,,,1,10303
pieces,142,,,,1,10303
large Serving,184,,,,1,10304
small Serving,113,,,,1,10304
medium Serving,142,,,,1,10304
kid's meal Serving,71,,,,1,10304
item,291,,,,1,10305
item,316,,,,1,10306
item,374,,,,1,10307
item,399,,,,1,10308
each taco,98,,,,1,10309
item,127,,,,1,10310
each burrito,185,,,,1,10311
burrito,241,,,,1,10312
serving 5 pieces,173,,,,1,10313
strip,36,,,,1,10313
item,533,,,,1,10314
pieces,56,,,,1,10315
piece,6.4,,,,1,10315
breast without skin,152,,,,1,10317
breast bone and skin removed,115,,,,1,10317
"drumstick, bone and skin removed",40,,,,1,10318
"drumstick, without skin",57,,,,1,10318
thigh bone and skin removed,60,,,,1,10319
thigh without skin,86,,,,1,10319
"thigh, bone and skin removed",72,,,,1,10320
"thigh, without skin",91,,,,1,10320
"wing, without skin",44,,,,1,10321
"wing, bone and skin removed",29,,,,1,10321
"breast, without skin",152,,,,1,10322
"breast, bone and skin removed",115,,,,1,10322
"breast, with skin",212,,,,1,10322
"drumstick, without skin",57,,,,1,10323
"drumstick, bone and skin removed",40,,,,1,10323
"drumstick, with skin",75,,,,1,10323
"thigh, with skin",152,,,,1,10324
"thigh, bone and skin removed",72,,,,1,10324
"thigh, without skin",91,,,,1,10324
"wing, with skin",68,,,,1,10325
"wing, without skin",44,,,,1,10325
"wing, bone and skin removed",29,,,,1,10325
breast without skin,132,,,,1,10326
breast bone and skin removed,99,,,,1,10326
"drumstick, bone and skin removed",44,,,,1,10327
"drumstick, without skin",59,,,,1,10327
thigh with skin,138,,,,1,10328
thigh bone and skin removed,54,,,,1,10328
thigh without skin,83,,,,1,10328
"wing, bone and skin removed",17,,,,1,10329
"wing, with skin",57,,,,1,10329
"wing, without skin",35,,,,1,10329
sandwich,268,,,,1,10330
sandwich,271,,,,1,10331
wing without skin,37,,,,1,10332
wing bone and skin removed,20,,,,1,10332
"breast, with skin",203,,,,1,10334
"breast, without skin",142,,,,1,10334
"breast, bone and skin removed",107,,,,1,10334
"drumstick, with skin",75,,,,1,10335
"drumstick, bone and skin removed",40,,,,1,10335
"drumstick, without skin",56,,,,1,10335
slice 1/4 of pie,161,,,,1,10336
pie 23 oz,643,,,,1,10336
"pie 12"" diameter",732,,,,1,10337
slice 1/4 of pie,179,,,,1,10337
"pie 12"" diameter",759,,,,1,10338
slice 1/4 of pie,207,,,,1,10338
pie 22.1 oz,548,,,,1,10339
slice 1/4 of pie,145,,,,1,10339
pizza,597,,,,1,10340
slice,79,,,,1,10340
each taco,102,,,,1,10341
each quesadilla,180,,,,1,10342
pizza,913,,,,1,10343
slice,114,,,,1,10343
pizza,1032,,,,1,10344
slice,129,,,,1,10344
slice,92,,,,1,10345
pizza,737,,,,1,10345
slice,119,,,,1,10346
pizza,952,,,,1,10346
sandwich,126,,,,1,10347
each taco,98,,,,1,10348
medium,117,,,,1,10349
large,142,,,,1,10349
small,91,,,,1,10349
sandwich,215,,,,1,10350
slice 1/8 pizza,117,,,,1,10351
pizza whole,937,,,,1,10351
slice,117,,,,1,10352
pizza,937,,,,1,10352
fl oz,347,,,,1,10353
biscuit regular size biscuit,132,,,,1,10354
wrap,133,,,,1,10355
wrap,123,,,,1,10356
slice per 1/10 pizza,124,,,,1,10357
slice per 1/8 pizza,155,,,,1,10357
"piece 4""x6""",127,,,,1,10358
slice per 1/8 pizza,156,,,,1,10359
slice per 1/10 pizza,124,,,,1,10359
"piece 4"" x 6""",133,,,,1,10360
piece,434,,,,1,10361
oz,113,,,,1,10361
sandwich,146,,,,1,10362
item,133,,,,1,10363
item,123,,,,1,10364
breadstick,43,,,,1,10365
breadstick,43,,,,1,10366
sandwich,187,,,,1,10367
sandwich,149,,,,1,10368
burrito,109,,,,1,10369
"piece 4""x6""",130,,,,1,10370
slice per 1/10 pizza,129,,,,1,10371
patty,86,,,,1,10372
pieces,88,,,,1,10373
piece,432,,,,1,10374
oz,113,,,,1,10374
piece,231,,,,1,10375
oz,85,,,,1,10375
oz,85,,,,1,10376
piece,227,,,,1,10376
oz,113,,,,1,10377
piece,325,,,,1,10377
steak,308,,,,1,10378
oz,85,,,,1,10378
oz,85,,,,1,10379
piece,224,,,,1,10379
oz,113,,,,1,10380
steak,382,,,,1,10380
oz,113,,,,1,10381
steak,386,,,,1,10381
oz,113,,,,1,10382
steak,384,,,,1,10382
steak,141,,,,1,10383
oz,85,,,,1,10383
steak,141,,,,1,10384
oz,85,,,,1,10384
steak,204,,,,1,10385
oz,113,,,,1,10385
oz,113,,,,1,10386
oz,113,,,,1,10387
steak,445,,,,1,10388
oz,85,,,,1,10388
oz,113,,,,1,10389
steak,191,,,,1,10389
oz,85,,,,1,10390
roast,960,,,,1,10391
steak,679,,,,1,10391
oz,113,,,,1,10391
steak,648,,,,1,10392
roast,949,,,,1,10392
oz,113,,,,1,10392
oz,113,,,,1,10393
steak,732,,,,1,10393
roast,977,,,,1,10393
oz,85,,,,1,10394
steak,353,,,,1,10394
oz,113,,,,1,10395
roast,1173,,,,1,10395
steak,361,,,,1,10395
oz,113,,,,1,10396
steak,381,,,,1,10396
roast,1139,,,,1,10396
oz,85,,,,1,10397
roast,609,,,,1,10397
steak,141,,,,1,10398
oz,85,,,,1,10398
oz,85,,,,1,10399
steak,141,,,,1,10399
oz,113,,,,1,10400
steak,458,,,,1,10400
steak,141,,,,1,10401
oz,85,,,,1,10401
oz,113,,,,1,10402
steak,198,,,,1,10402
piece,315,,,,1,10403
oz,85,,,,1,10403
piece,432,,,,1,10404
oz,113,,,,1,10404
piece,434,,,,1,10405
oz,113,,,,1,10405
piece,429,,,,1,10406
oz,113,,,,1,10406
piece,224,,,,1,10407
oz,85,,,,1,10407
oz,85,,,,1,10408
piece,231,,,,1,10408
oz,113,,,,1,10409
piece,325,,,,1,10409
oz,113,,,,1,10410
piece,340,,,,1,10410
piece,331,,,,1,10411
oz,113,,,,1,10411
steak,382,,,,1,10412
oz,113,,,,1,10412
steak,386,,,,1,10413
oz,113,,,,1,10413
oz,85,,,,1,10414
roast,2130,,,,1,10414
oz,85,,,,1,10415
roast,2259,,,,1,10415
roast,2155,,,,1,10416
steak,361,,,,1,10416
oz,113,,,,1,10416
steak,350,,,,1,10417
oz,113,,,,1,10417
roast,2124,,,,1,10417
roast,2203,,,,1,10418
steak,376,,,,1,10418
oz,113,,,,1,10418
roast,1555,,,,1,10419
oz,85,,,,1,10419
"cup, shredded",108,,,,1,10420
oz,28.35,,,,1,10420
cubic inch,15,,,,1,10420
package (8 oz),227,,,,1,10420
"cup, diced",132,,,,1,10420
slice (1 oz),28,,,,1,10420
slice (1 oz),28,,,,1,10421
"cup, diced",132,,,,1,10421
cubic inch,17,,,,1,10421
oz,28.35,,,,1,10421
package (6 oz),170,,,,1,10421
"cup, shredded",113,,,,1,10421
steak,471,,,,1,10422
oz,113,,,,1,10422
roast,2557,,,,1,10422
oz,28.35,,,,1,10423
"cup, shredded",112,,,,1,10423
slices,170,,,,1,10423
oz,28.35,,,,1,10424
cubic inch,18,,,,1,10424
oz,28.35,,,,1,10425
cubic inch,10.3,,,,1,10426
package (5 oz),142,,,,1,10426
oz,28.35,,,,1,10426
"cup, shredded",113,,,,1,10427
cubic inch,17,,,,1,10427
"cup, diced",132,,,,1,10427
oz,28.35,,,,1,10427
package (6 oz),170,,,,1,10427
slice (1 oz),28,,,,1,10427
"cup, diced",132,,,,1,10428
oz,28.35,,,,1,10428
package (6 oz),170,,,,1,10428
cubic inch,17,,,,1,10428
slice (1 oz),28,,,,1,10428
cup,124,,,,1,10429
cup,246,,,,1,10429
package (6 oz),170,,,,1,10430
oz,28.35,,,,1,10430
"cup, shredded",113,,,,1,10431
"cup, diced",140,,,,1,10431
"cup, melted",244,,,,1,10431
slice (3/4 oz),21,,,,1,10431
oz,28.35,,,,1,10431
slice (1 oz),28,,,,1,10431
cubic inch,18,,,,1,10431
oz,28.35,,,,1,10432
"cup, shredded",113,,,,1,10432
"cup, diced",140,,,,1,10432
slice (3/4 oz),21,,,,1,10432
cubic inch,18,,,,1,10432
cubic inch,18,,,,1,10433
slice (3/4 oz),21,,,,1,10433
"cup, melted",244,,,,1,10433
"cup, diced",140,,,,1,10433
oz,28.35,,,,1,10433
"cup, shredded",113,,,,1,10433
oz,28.35,,,,1,10434
package (8 oz),227,,,,1,10434
"container, individual",11.1,,,,1,10435
fl oz,30,,,,1,10435
tbsp,15,,,,1,10435
cup,240,,,,1,10435
"cup, fluid (yields 2 cups whipped)",239,,,,1,10436
tbsp,15,,,,1,10436
"cup, whipped",120,,,,1,10436
"cup, whipped",120,,,,1,10437
"cup, fluid (yields 2 cups whipped)",238,,,,1,10437
tbsp,15,,,,1,10437
fl oz,29.8,,,,1,10437
cup,60,,,,1,10438
tbsp,3,,,,1,10438
quart,976,,,,1,10439
cup,244,,,,1,10439
cup,244,,,,1,10440
quart,976,,,,1,10440
fl oz,30.5,,,,1,10440
serving,19,,,,1,10441
"portion, amount to make 1 tbsp",1.3,,,,1,10443
oz,43,,,,1,10443
package yields,160,,,,1,10444
cup,80,,,,1,10444
tbsp,4,,,,1,10444
cup,70,,,,1,10445
tbsp,4,,,,1,10445
cup,75,,,,1,10446
tbsp,4,,,,1,10446
cup,230,,,,1,10447
oz,28.35,,,,1,10447
cup,245,,,,1,10448
quart,980,,,,1,10448
quart,984,,,,1,10449
cup,246,,,,1,10449
fl oz,30.5,,,,1,10450
quart,976,,,,1,10450
cup,244,,,,1,10450
quart,980,,,,1,10451
cup,245,,,,1,10451
fl oz,30.6,,,,1,10452
quart,980,,,,1,10452
cup,245,,,,1,10452
fl oz,30.5,,,,1,10453
cup,244,,,,1,10453
quart,976,,,,1,10453
cup,120,,,,1,10454
cup,30,,,,1,10454
tbsp,23,,,,1,10454
cup,128,,,,1,10455
cup,32,,,,1,10455
fl oz,31.9,,,,1,10456
cup,128,,,,1,10456
cup,256,,,,1,10456
fl oz,31.2,,,,1,10457
cup,250,,,,1,10457
quart,1000,,,,1,10457
quart,1000,,,,1,10458
fl oz,31.2,,,,1,10458
cup,250,,,,1,10458
quart,1000,,,,1,10459
cup,250,,,,1,10459
cup,245,,,,1,10460
quart,980,,,,1,10460
container (11 oz),313,,,,1,10461
fl oz,28.4,,,,1,10461
quart,984,,,,1,10462
cup,246,,,,1,10462
container (8 oz),227,,,,1,10463
container (4 oz),113,,,,1,10463
cup (8 fl oz),245,,,,1,10463
container (6 oz),170,,,,1,10463
container (8 oz),227,,,,1,10464
cup (8 fl oz),245,,,,1,10464
container (6 oz),170,,,,1,10464
container (10.6 oz),300,,,,1,10465
fl oz,28.4,,,,1,10465
container (6 oz),170,,,,1,10466
cup (8 fl oz),245,,,,1,10466
container (8 oz),227,,,,1,10466
container (5 oz),142,,,,1,10467
container (4.4 oz),125,,,,1,10467
cup (8 fl oz),245,,,,1,10467
container (6 oz),170,,,,1,10467
container (8 oz),227,,,,1,10467
container (4 oz),113,,,,1,10467
bar,68,,,,1,10468
can,227,,,,1,10470
oz,28,,,,1,10471
container,170,,,,1,10472
"cup, sifted",107,,,,1,10473
tbsp,7,,,,1,10473
package,566,,,,1,10474
piece,21,,,,1,10474
serving,28,,,,1,10475
tsp,5,,,,1,10476
slice (1 oz),28,,,,1,10477
slice (3/4 oz),21,,,,1,10477
slice (2/3 oz),19,,,,1,10477
cup,86,,,,1,10478
container (5.3 oz),150,,,,1,10479
container (5.3 oz),150,,,,1,10480
container (7 oz),200,,,,1,10481
bottle,971,,,,1,10482
cup,243,,,,1,10482
container (4 oz),113,,,,1,10484
container (8 oz),227,,,,1,10484
cup (8 fl oz),245,,,,1,10484
"tbsp, crumbled",1.8,,,,1,10495
"tsp, crumbled",0.6,,,,1,10495
tsp,2.1,,,,1,10496
tbsp,6.7,,,,1,10496
"tsp, ground",2,,,,1,10497
"tbsp, ground",5.8,,,,1,10497
tsp,2,,,,1,10498
tbsp,6.5,,,,1,10498
tsp,0.6,,,,1,10499
tbsp,1.8,,,,1,10499
tbsp,5,,,,1,10500
tsp,1.8,,,,1,10500
"tsp, whole",2.1,,,,1,10501
"tbsp, whole",6,,,,1,10501
tsp,2,,,,1,10502
tbsp,6.3,,,,1,10502
tsp,2.1,,,,1,10503
tbsp,6.6,,,,1,10503
tbsp,5.2,,,,1,10504
tsp,1.8,,,,1,10504
tbsp,5.3,,,,1,10505
tsp,1.7,,,,1,10505
tbsp,1.7,,,,1,10506
tsp,0.6,,,,1,10506
tbsp,6.3,,,,1,10507
tsp,2,,,,1,10507
tsp,0.5,,,,1,10508
tbsp,1.6,,,,1,10508
"tbsp, ground",6.9,,,,1,10509
dash,0.1,,,,1,10509
"tsp, ground",2.3,,,,1,10509
"tsp, whole",2.9,,,,1,10509
tbsp,5.3,,,,1,10510
tsp,1.8,,,,1,10510
"tbsp, ground",7.1,,,,1,10511
"tsp, ground",2.4,,,,1,10511
tsp,0.7,,,,1,10512
tbsp,2.1,,,,1,10512
tsp,0.7,,,,1,10513
tbsp,2,,,,1,10513
"tsp, ground",1.6,,,,1,10514
"tbsp, leaves",1.8,,,,1,10514
"tsp, leaves",0.6,,,,1,10514
"tbsp, ground",4.8,,,,1,10514
"tsp, leaves",1,,,,1,10515
"tbsp, ground",4.3,,,,1,10515
"tbsp, leaves",2.7,,,,1,10515
"tsp, ground",1.4,,,,1,10515
oz,28.35,,,,1,10516
jar,95,,,,1,10516
tbsp,16,,,,1,10516
cup,240,,,,1,10516
container,91,,,,1,10516
oz,28.35,,,,1,10517
tbsp,4.4,,,,1,10518
tsp,1.4,,,,1,10518
tbsp,15,,,,1,10519
cup,240,,,,1,10519
oz,28.35,,,,1,10519
jar Gerber Second Food (4 oz),113,,,,1,10519
jar,113,,,,1,10519
jar,170,,,,1,10520
tbsp,15,,,,1,10520
jar Gerber Third Foods (6 oz),170,,,,1,10520
oz,28.35,,,,1,10520
jar Heinz Junior-3 (6 oz),170,,,,1,10520
jar Gerber Third Foods (6 oz),170,,,,1,10521
tbsp,16,,,,1,10521
jar Beech-Nut Stage 3 (6 oz),170,,,,1,10521
oz,28.35,,,,1,10521
jar,170,,,,1,10521
jar Heinz Junior-3 (6 oz),170,,,,1,10521
tbsp,15,,,,1,10522
jar Heinz Strained-2 (4 oz),113,,,,1,10522
oz,28.35,,,,1,10522
jar,113,,,,1,10522
jar Gerber Second Food (4 oz),113,,,,1,10522
tbsp,15,,,,1,10523
oz,28.35,,,,1,10523
jar,113,,,,1,10523
jar Gerber Second Food (4 oz),113,,,,1,10523
jar Heinz Strained-2 (4.25 oz),120,,,,1,10523
jar,113,,,,1,10524
jar Earth's Best (4.5 oz),128,,,,1,10524
jar Beech-Nut Stage 2 (4 oz),113,,,,1,10524
tbsp,16,,,,1,10524
jar Gerber Second Food (4 oz),113,,,,1,10524
oz,28.35,,,,1,10524
jar Heinz Strained-2 (4 oz),113,,,,1,10524
jar,170,,,,1,10525
oz,28.35,,,,1,10525
jar Heinz Junior-3 (6 oz),170,,,,1,10525
tbsp,16,,,,1,10525
jar,113,,,,1,10526
oz,28.35,,,,1,10526
jar,170,,,,1,10527
oz,28.35,,,,1,10527
jar Beech-Nut Stage 3 (6 oz),170,,,,1,10528
tbsp,16,,,,1,10528
jar NFS,170,,,,1,10528
tbsp,15,,,,1,10529
jar,170,,,,1,10529
oz,28.35,,,,1,10529
jar Gerber Third Foods (6 oz),170,,,,1,10529
"jar, Gerber (4 oz)",113,,,,1,10530
jar Heinz Junior-3 (6 oz),170,,,,1,10531
tbsp,15,,,,1,10531
jar,170,,,,1,10531
oz,28.35,,,,1,10531
jar Gerber Third Foods (6 oz),170,,,,1,10531
jar Gerber Second Food (4 oz),113,,,,1,10532
jar Heinz Strained-2 (4.25 oz),120,,,,1,10532
tbsp,15,,,,1,10532
jar,113,,,,1,10532
oz,28.35,,,,1,10532
jar,113,,,,1,10533
oz,28.35,,,,1,10533
tbsp,16,,,,1,10533
jar Gerber Second Food (4 oz),113,,,,1,10533
jar Heinz Strained-2 (4 oz),113,,,,1,10533
jar Beech-Nut Stage 2 (4 oz),113,,,,1,10533
jar Gerber Second Food (4 oz),113,,,,1,10534
jar NFS,113,,,,1,10534
tbsp,15,,,,1,10534
jar,113,,,,1,10535
oz,28.35,,,,1,10535
oz,28.35,,,,1,10536
jar,170,,,,1,10536
bottle Gerber First Food (4 fl oz),125,,,,1,10537
bottle Beech-Nut Stage I (4 fl oz),125,,,,1,10537
bottle Earth's Best (4.2 fl oz),131,,,,1,10537
fl oz,31.7,,,,1,10537
jar,127,,,,1,10537
bottle Heinz Strained (4 fl oz),125,,,,1,10537
bottle Heinz Strained (4 fl oz),125,,,,1,10538
jar,127,,,,1,10538
fl oz,31.2,,,,1,10538
fl oz,31.2,,,,1,10539
jar,127,,,,1,10539
jar,127,,,,1,10540
fl oz,31.2,,,,1,10540
fl oz,31.2,,,,1,10541
jar,127,,,,1,10541
tbsp,2.5,,,,1,10542
oz,15,,,,1,10542
oz,15,,,,1,10543
tbsp,2.5,,,,1,10543
jar,113,,,,1,10544
oz,28.35,,,,1,10544
jar,170,,,,1,10545
oz,28.35,,,,1,10545
oz,14.2,,,,1,10546
tbsp,2.4,,,,1,10546
oz,15,,,,1,10547
tbsp,2.5,,,,1,10547
jar Heinz Strained-2 (4.25 oz),120,,,,1,10548
oz,28.35,,,,1,10548
tbsp,16,,,,1,10548
jar Gerber Second Food (4 oz),113,,,,1,10548
jar,113,,,,1,10548
jar,113,,,,1,10549
oz,28.35,,,,1,10549
cracker,0.7,,,,1,10550
oz,14.2,,,,1,10551
tbsp,2.4,,,,1,10551
tbsp,2.5,,,,1,10552
oz,15,,,,1,10552
oz,28.35,,,,1,10553
cookie,6.5,,,,1,10553
oz,28.35,,,,1,10554
jar,113,,,,1,10554
jar,170,,,,1,10555
oz,28.35,,,,1,10555
oz,28.35,,,,1,10556
jar,113,,,,1,10557
oz,28.35,,,,1,10557
jar,113,,,,1,10558
oz,28.35,,,,1,10558
jar,220,,,,1,10559
oz,28.35,,,,1,10559
jar,113,,,,1,10560
tbsp,15,,,,1,10560
oz,28.35,,,,1,10560
jar Gerber Second Food (4 oz),113,,,,1,10560
oz,28.35,,,,1,10561
tbsp,15,,,,1,10561
jar,113,,,,1,10561
jar Heinz Strained-2 (4.25 oz),120,,,,1,10561
jar Gerber Second Food (4 oz),113,,,,1,10561
serving,189,,,,1,10562
fl oz,31.2,,,,1,10563
fl oz,30.8,,,,1,10564
oz,31,,,,1,10565
container,113,,,,1,10565
scoop,8.7,,,,1,10566
container,170,,,,1,10567
container,69,,,,1,10568
tbsp,16,,,,1,10568
scoop,9,,,,1,10569
fl oz,29.2,,,,1,10570
fl oz,152,,,,1,10571
fl oz,30.5,,,,1,10571
fl oz,152,,,,1,10572
fl oz,30.4,,,,1,10572
fl oz,152,,,,1,10573
fl oz,30.4,,,,1,10573
fl oz,29.2,,,,1,10574
fl oz,30.4,,,,1,10575
fl oz,152,,,,1,10575
bottle,140,,,,1,10576
packet,99,,,,1,10577
tbsp,16,,,,1,10578
biscuit,8,,,,1,10579
tbsp,16,,,,1,10580
tbsp,16,,,,1,10581
serving (2 tbsp),30,,,,1,10582
tbsp,15,,,,1,10582
cup,245,,,,1,10582
tablespoon,15,,,,1,10583
cup,245,,,,1,10583
tbsp,15,,,,1,10584
tablespoon,16,,,,1,10585
cup,260,,,,1,10585
tablespoon,15,,,,1,10586
cup,245,,,,1,10586
serving (2 tbsp),15,,,,1,10586
tbsp,13.8,,,,1,10587
cup,220,,,,1,10587
packet,10,,,,1,10587
tablespoon,13.8,,,,1,10588
cup,220,,,,1,10588
cup,205,,,,1,10589
tbsp,12.8,,,,1,10589
cup,218,,,,1,10590
tbsp,13.6,,,,1,10590
tsp,4.5,,,,1,10590
tablespoon,13.6,,,,1,10591
cup,218,,,,1,10591
tsp,4.5,,,,1,10591
tablespoon,13.6,,,,1,10592
tsp,4.5,,,,1,10592
cup,218,,,,1,10592
tsp,4.5,,,,1,10593
cup,216,,,,1,10593
tbsp,13.6,,,,1,10593
tablespoon,13.6,,,,1,10594
tsp,4.5,,,,1,10594
cup,218,,,,1,10594
stick,113,,,,1,10595
tsp,4.7,,,,1,10595
cup,218,,,,1,10596
tsp,4.5,,,,1,10596
tbsp,13.6,,,,1,10596
cup,235,,,,1,10597
tbsp,14.7,,,,1,10597
tablespoon,15,,,,1,10598
tablespoon,16,,,,1,10599
cup,260,,,,1,10599
tablespoon,14.7,,,,1,10600
cup,235,,,,1,10600
tablespoon,15,,,,1,10601
cup,240,,,,1,10601
tbsp,13.6,,,,1,10602
cup,218,,,,1,10602
tsp,4.5,,,,1,10602
cup,218,,,,1,10603
tsp,4.5,,,,1,10603
tbsp,13.6,,,,1,10603
cup,218,,,,1,10604
tsp,4.5,,,,1,10604
tablespoon,13.6,,,,1,10604
cup,218,,,,1,10605
tablespoon,13.6,,,,1,10605
tsp,4.5,,,,1,10605
cup,218,,,,1,10606
tsp,4.5,,,,1,10606
tablespoon,13.6,,,,1,10606
cup,218,,,,1,10607
tsp,4.5,,,,1,10607
tbsp,13.6,,,,1,10607
tsp,4.5,,,,1,10608
tbsp,13.6,,,,1,10608
cup,218,,,,1,10608
tsp,4.5,,,,1,10609
cup,218,,,,1,10609
tablespoon,13.6,,,,1,10609
tsp,4.5,,,,1,10610
tablespoon,13.6,,,,1,10610
cup,218,,,,1,10610
tbsp,14,,,,1,10611
tbsp (1 serving),30,,,,1,10612
tablespoon (1 NLEA serving),14,,,,1,10613
serving (approximately 10 sprays),8,,,,1,10614
tbsp (1 NLEA serving),14,,,,1,10615
cup,229,,,,1,10616
teaspoon,4.8,,,,1,10616
tbsp,14,,,,1,10616
teaspoon,4.8,,,,1,10617
tbsp,14,,,,1,10617
cup,229,,,,1,10617
teaspoon,4.8,,,,1,10618
tbsp,14,,,,1,10618
cup,229,,,,1,10618
tbsp,14,,,,1,10619
teaspoon,4.5,,,,1,10620
cup,218,,,,1,10620
tablespoon,14,,,,1,10620
tbsp,30,,,,1,10621
tbsp,33,,,,1,10622
tbsp (1 NLEA serving),34,,,,1,10623
tbsp (1 NLEA serving),30,,,,1,10624
chicken,1046,,,,1,10625
oz,85,,,,1,10625
oz,85,,,,1,10626
unit (yield from 1 lb ready-to-cook chicken),308,,,,1,10626
chicken,1028,,,,1,10626
unit (yield from 1 lb ready-to-cook chicken),212,,,,1,10627
chicken,708,,,,1,10627
oz,85,,,,1,10627
unit (yield from 1 lb ready-to-cook chicken),205,,,,1,10628
oz,85,,,,1,10628
chicken,682,,,,1,10628
"chicken, bone removed",334,,,,1,10629
unit (yield from 1 lb ready-to-cook chicken),200,,,,1,10629
"cup, chopped or diced",140,,,,1,10629
oz,113,,,,1,10630
unit (yield from 1 lb ready-to-cook chicken),197,,,,1,10630
"chicken, bone and skin removed",329,,,,1,10630
"cup, chopped or diced",140,,,,1,10631
unit (yield from 1 lb ready-to-cook chicken),155,,,,1,10631
"chicken, bone and skin removed",258,,,,1,10631
unit (yield from 1 lb ready-to-cook chicken),146,,,,1,10632
tbsp,8.7,,,,1,10632
